"Inspection ID","DBA Name","AKA Name","License #","Facility Type",Risk,Address,City,State,Zip,"Inspection Date","Inspection Type",Results,Violations,Latitude,Longitude,Location,DI_CreateDate,DI_WorkflowFileName,INSPECTION_DATE_CONVERTED
2321030,"TACOS MONTANAS","TACOS MONTANAS",2684321,Restaurant,"Risk 1 (High)","3254 W LAWRENCE AVE",CHICAGO,IL,60625,11/05/2019,License,Fail,NULL,41.96854124925287,-87.71070379582618,"(-87.71070379582618, 41.96854124925287)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2019-11-05 00:00:00"
2321033,"FRY THE COOP","FRY THE COOP",2678075,Restaurant,"Risk 1 (High)","1529 W CHICAGO AVE",CHICAGO,IL,60642,11/05/2019,License,Pass,NULL,41.89598204592076,-87.66604606950455,"(-87.66604606950455, 41.89598204592076)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2019-11-05 00:00:00"
2345419,"FIVE GUYS BURGERS AND FRIES","FIVE GUYS BURGERS AND FRIES",1979296,Restaurant,"Risk 2 (Medium)","6474 N SHERIDAN RD",CHICAGO,IL,60626,11/05/2019,Canvass,"Out of Business",NULL,42.00035056038157,-87.66085542098128,"(-87.66085542098128, 42.00035056038157)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2019-11-05 00:00:00"
2320990,"LA PENA","LA PENA",1095962,Restaurant,"Risk 1 (High)","4104 W NORTH AVE",CHICAGO,IL,60639,10/31/2019,Canvass,"Out of Business",NULL,41.90995767285743,-87.72911075281822,"(-87.72911075281822, 41.90995767285743)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2019-10-31 00:00:00"
2320860,"CCD KITCHEN","CCD KITCHEN",2631764,Hospital,"Risk 1 (High)","5700 S MARYLAND AVE",CHICAGO,IL,60637,10/31/2019,Canvass,Pass,NULL,41.79126061783551,-87.60508491200589,"(-87.60508491200589, 41.79126061783551)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2019-10-31 00:00:00"
2320633,"K R M #1 INC","DUNKIN DONUT",29735,Restaurant,"Risk 2 (Medium)","6254 N WESTERN AVE",CHICAGO,IL,60659,10/28/2019,Canvass,"Out of Business",NULL,41.995704951379196,-87.68996400149155,"(-87.68996400149155, 41.995704951379196)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2019-10-28 00:00:00"
2320699,"LAKEFRONT CHILDREN'S ACADEMY","LAKEFRONT CHILDREN'S ACADEMY",2215657,"Daycare (2 - 6 Years)","Risk 1 (High)","400 E RANDOLPH ST",CHICAGO,IL,60601,10/29/2019,License,Pass,NULL,41.8846463654345,-87.61724849623945,"(-87.61724849623945, 41.8846463654345)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2019-10-29 00:00:00"
2320681,"OSITO'S TAP","OSITO'S TAP",2641411,Restaurant,"Risk 3 (Low)","2553 S RIDGEWAY AVE",CHICAGO,IL,60623,10/29/2019,License,Fail,NULL,41.84459718759861,-87.71831255053898,"(-87.71831255053898, 41.84459718759861)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2019-10-29 00:00:00"
2320659,"MCDONALD?S 25088",MCDONALD?S,2671720,Restaurant,"Risk 2 (Medium)","233 N MICHIGAN AVE",CHICAGO,IL,60601,10/29/2019,"License Re-Inspection",Pass,NULL,41.886567370886944,-87.62438467059714,"(-87.62438467059714, 41.886567370886944)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2019-10-29 00:00:00"
2320674,"FIVE IRON GOLF CHICAGO","FIVE IRON GOLF",2665181,Restaurant,"Risk 1 (High)","609 N DEARBORN ST",CHICAGO,IL,60654,10/29/2019,License,Pass,NULL,41.89277892118369,-87.62953922802865,"(-87.62953922802865, 41.89277892118369)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2019-10-29 00:00:00"
2320640,"CHILE TOREADO RESTAURANT","CHILE TOREADO RESTAURANT",2694919,Restaurant,"Risk 1 (High)","2022-2026 W 35TH ST",CHICAGO,IL,60609,10/29/2019,License,"Not Ready",NULL,41.83048987325396,-87.6762068763212,"(-87.6762068763212, 41.83048987325396)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2019-10-29 00:00:00"
2320623,RAW,RAW,2192615,Restaurant,"Risk 2 (Medium)","51 W HURON ST",CHICAGO,IL,60654,10/28/2019,Canvass,Pass,"23. PROPER DATE MARKING AND DISPOSITION - Comments: NO LABELS FOR ALL PACKAGED FOOD, INSTRUCTED MANAGER O PROVIDE PROPER LABELING ( DATE, WEIGHT, INGREDIENTS, ALLERGEN, ADDRESS AND NAME.",41.89473958224071,-87.63004485681644,"(-87.63004485681644, 41.89473958224071)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2019-10-28 00:00:00"
2320709,"HIGH MOUNTAIN HEAD START","HIGH MOUNTAIN HEAD START",2215685,"Daycare Above and Under 2 Years","Risk 1 (High)","919 N LAVERGNE AVE",CHICAGO,IL,60651,10/28/2019,License,Pass,NULL,41.89733237324998,-87.75061416603756,"(-87.75061416603756, 41.89733237324998)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2019-10-28 00:00:00"
2320604,"LA MICHOACANA  ICE CREAM SHOP","LA MICHOACANA ICE CREAM SHOP",2698396,Restaurant,"Risk 1 (High)","3591-3597 N MILWAUKEE AVE",CHICAGO,IL,60641,10/28/2019,License,"Not Ready",NULL,41.94614005344282,-87.73518301995274,"(-87.73518301995274, 41.94614005344282)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2019-10-28 00:00:00"
2320520,SUBWAY,SUBWAY,2233148,Restaurant,"Risk 1 (High)","1936 E 95TH ST",CHICAGO,IL,60617,10/25/2019,Canvass,"Out of Business",NULL,41.722565784499146,-87.57634459660001,"(-87.57634459660001, 41.722565784499146)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2019-10-25 00:00:00"
2320471,"EL PRESIDENTE RESTAURANT","EL PRESIDENTE RESTAURANT",71168,Restaurant,"Risk 1 (High)","2558 N ASHLAND AVE",CHICAGO,IL,60614,10/25/2019,Complaint,Fail,"3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: OBSERVED NO EMPLOYEE HEALTH POLICY ON SITE. INSTRUCTED FACILITY TO COMPLY AND MAINTAIN. PRIORITY FOUNDATION VIOLATION 7-38-010 CITATION ISSUED | ",41.928682408678675,-87.66841492782217,"(-87.66841492782217, 41.928682408678675)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2019-10-25 00:00:00"
2320455,"DOLLOP COFFEE CO","DOLLOP COFFEE CO",2698381,Restaurant,"Risk 1 (High)","1636 W MONTROSE AVE",CHICAGO,IL,60613,10/24/2019,License,"No Entry",NULL,41.961680923582406,-87.67076162710427,"(-87.67076162710427, 41.961680923582406)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2019-10-24 00:00:00"
2320431,NOMAD-CHICAGO,NOMAD,2698505,Restaurant,"Risk 2 (Medium)","820 N FRANKLIN ST",CHICAGO,IL,60610,10/24/2019,License,"Not Ready",NULL,41.89735850745965,-87.6358574371038,"(-87.6358574371038, 41.89735850745965)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2019-10-24 00:00:00"
2320426,"LARRY BARRY","TWO BROTHERS AUTHENIC SOUL FOOD",2555549,Restaurant,"Risk 1 (High)","11028 S HALSTED ST",CHICAGO,IL,60628,10/24/2019,Canvass,"No Entry",NULL,41.6932926013791,-87.64255435412615,"(-87.64255435412615, 41.6932926013791)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2019-10-24 00:00:00"
2320352,MEXI-TACOS,MEXI-TACOS,2694744,"Mobile Food Preparer","Risk 2 (Medium)","2300 S THROOP ST",CHICAGO,IL,60608,10/23/2019,"License Re-Inspection",Pass,NULL,41.85045102427,-87.65879785567869,"(-87.65879785567869, 41.85045102427)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2019-10-23 00:00:00"
2320312,"ELEVEN ELEVEN","ELEVEN ELEVEN",2590113,Restaurant,"Risk 1 (High)","1111-1113 W LAKE ST",CHICAGO,IL,60607,10/22/2019,Canvass,"No Entry",NULL,41.885426604527154,-87.65496569400409,"(-87.65496569400409, 41.885426604527154)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2019-10-22 00:00:00"
2320300,ZELLA,ZELLA,30543,Restaurant,"Risk 1 (High)","1983 N CLYBOURN AVE",CHICAGO,IL,60614,10/22/2019,Canvass,"Out of Business",NULL,41.91732375905186,-87.65824745106991,"(-87.65824745106991, 41.91732375905186)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2019-10-22 00:00:00"
2320287,BECK'S,BECK'S,25098,Restaurant,"Risk 1 (High)","2201 N CLYBOURN AVE",CHICAGO,IL,60614,10/22/2019,Canvass,"No Entry",NULL,41.92173963746964,-87.66436141694093,"(-87.66436141694093, 41.92173963746964)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2019-10-22 00:00:00"
2320278,"JERSEY MIKE'S","JERSEY MIKE'S",2694819,Restaurant,"Risk 1 (High)","225 S CANAL ST",CHICAGO,IL,60606,10/22/2019,License,"Not Ready",NULL,41.878531278353606,-87.63942745962717,"(-87.63942745962717, 41.878531278353606)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2019-10-22 00:00:00"
2320238,"CREPE BISTRO","CREPE BISTRO",1819532,Restaurant,"Risk 1 (High)","186 N WELLS ST",CHICAGO,IL,60606,10/22/2019,Canvass,"Out of Business",NULL,41.88545388445344,-87.63406900086157,"(-87.63406900086157, 41.88545388445344)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2019-10-22 00:00:00"
2320232,"WALGREENS #10771","WALGREENS #10771",1898193,"Grocery Store","Risk 3 (Low)","6460 W FULLERTON AVE",CHICAGO,IL,60707,10/22/2019,Canvass,"Out of Business",NULL,41.92376935343716,-87.78762609897198,"(-87.78762609897198, 41.92376935343716)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2019-10-22 00:00:00"
2316207,"POKEWORKS CHICAGO",POKEWORKS,2560710,Restaurant,"Risk 1 (High)","79 E MADISON ST",CHICAGO,IL,60602,10/21/2019,Canvass,"Pass w/ Conditions","1. PERSON IN CHARGE PRESENT, DEMONSTRATES KNOWLEDGE, AND PERFORMS DUTIES - Comments: OBSERVED PERSON IN CHARGE WITHOUT CITY OF CHICAGO CERTIFIED FOOD MANAGERS CERTIFICATE DURING TIME OF INSPECTION. MUST PROVIDE. | 2. CITY OF CHICAGO FOOD SERVICE SANITATI",41.881990893983875,-87.62503595142512,"(-87.62503595142512, 41.881990893983875)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2019-10-21 00:00:00"
2316190,"MASA AZUL","MASA AZUL",2078819,Restaurant,"Risk 1 (High)","2901 W DIVERSEY AVE",CHICAGO,IL,60647,10/21/2019,Canvass,"No Entry",NULL,41.93196913588585,-87.70013311819625,"(-87.70013311819625, 41.93196913588585)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2019-10-21 00:00:00"
2316172,"FRIDA'S PIZZA CORPORATION","FRIDA'S PIZZA",2622951,Restaurant,"Risk 1 (High)","5337 W BELMONT AVE",CHICAGO,IL,60641,10/21/2019,Canvass,"No Entry",NULL,41.9385394320182,-87.7606308007806,"(-87.7606308007806, 41.9385394320182)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2019-10-21 00:00:00"
2316163,"ONESTI PIZZERIA INC","ONESTI PIZZERIA INC",2256141,Restaurant,"Risk 1 (High)","2755 W 71ST ST",CHICAGO,IL,60629,10/21/2019,Canvass,"Out of Business",NULL,41.7644341645427,-87.69279450732276,"(-87.69279450732276, 41.7644341645427)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2019-10-21 00:00:00"
2320324,"MIA FRANCESCA CORP","MIA FRANCESCA",28875,Restaurant,"Risk 1 (High)","3311 N CLARK ST",CHICAGO,IL,60657,10/21/2019,Canvass,"No Entry",NULL,41.94211026659002,-87.65224955089677,"(-87.65224955089677, 41.94211026659002)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2019-10-21 00:00:00"
2316146,"DEL REAL BAKERY","DEL REAL BAKERY",2289038,Bakery,"Risk 2 (Medium)","3044 W 63RD ST",CHICAGO,IL,60629,10/21/2019,Canvass,"Out of Business",NULL,41.77912851131161,-87.70005354161087,"(-87.70005354161087, 41.77912851131161)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2019-10-21 00:00:00"
2316128,"KOKKU LLC","KOKKU LLC",2542938,Restaurant,"Risk 2 (Medium)","1140 W Jackson BLVD",CHICAGO,IL,60607,10/18/2019,Canvass,"Out of Business",NULL,41.87791559996099,-87.65621646106639,"(-87.65621646106639, 41.87791559996099)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2019-10-18 00:00:00"
2316113,"MIRAI SUSHI","MIRAI SUSHI",78427,Restaurant,"Risk 1 (High)","2020 W DIVISION ST",CHICAGO,IL,60622,10/18/2019,Canvass,"No Entry",NULL,41.90328489854517,-87.6781414560568,"(-87.6781414560568, 41.90328489854517)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2019-10-18 00:00:00"
2316099,"PRESENCE CHICAGO HOSPITALS NETWORK","ST. JOSEPH HOSPITAL",2205811,Restaurant,"Risk 1 (High)","2900 N LAKE SHORE DR",CHICAGO,IL,60657,10/18/2019,Canvass,"Pass w/ Conditions",NULL,41.93440298707838,-87.63680583708285,"(-87.63680583708285, 41.93440298707838)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2019-10-18 00:00:00"
2316031,"WESTERN MARKET","ONE STOP MARKET",2360056,"Grocery Store","Risk 2 (Medium)","3456 S WESTERN AVE",CHICAGO,IL,60608,10/17/2019,Canvass,"Out of Business",NULL,41.83032421612542,-87.68518233355891,"(-87.68518233355891, 41.83032421612542)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2019-10-17 00:00:00"
2316011,"DASH OF SALT AND PEPPER","DASH OF SALT AND PEPPER",2694886,Restaurant,"Risk 1 (High)","2201 N LINCOLN AVE",CHICAGO,IL,60614,10/17/2019,License,"Not Ready",NULL,41.92205611581004,-87.64381082771762,"(-87.64381082771762, 41.92205611581004)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2019-10-17 00:00:00"
2315998,"ANTOJOS & SHAKES","ANTOJOS & SHAKES",2589629,Restaurant,"Risk 2 (Medium)","2627 W DIVISION ST",CHICAGO,IL,60622,10/17/2019,Canvass,"Out of Business",NULL,41.90284877198458,-87.69306763647268,"(-87.69306763647268, 41.90284877198458)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2019-10-17 00:00:00"
2320422,"EL TIPICO MEXICAN GRILL","EL CATRIN",2037965,Restaurant,"Risk 1 (High)","1905-1907 W FOSTER AVE",CHICAGO,IL,60640,10/15/2019,Canvass,"No Entry",NULL,41.975962069519994,-87.67664450542928,"(-87.67664450542928, 41.975962069519994)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2019-10-15 00:00:00"
2315929,"St Malachy School","St Malachy School",2098683,School,"Risk 1 (High)","2252 W WASHINGTON BLVD",CHICAGO,IL,60612,10/16/2019,Canvass,Pass,NULL,41.88314387354198,-87.6836662682564,"(-87.6836662682564, 41.88314387354198)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2019-10-16 00:00:00"
2315852,"NEW CHINATOWN BAKERY & COFFEE SHOP","NEW CHINATOWN RESTAURANT & COFFEE SHOP",1166474,Restaurant,"Risk 1 (High)","1019 1/2 W ARGYLE ST",CHICAGO,IL,60640,10/15/2019,Canvass,"Out of Business",NULL,41.97319036182206,-87.65575295517391,"(-87.65575295517391, 41.97319036182206)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2019-10-15 00:00:00"
2315832,"LA CECINA # 1","LA CECINA # 1",2341257,Restaurant,"Risk 1 (High)","1934 W 47TH ST",CHICAGO,IL,60609,10/11/2019,Canvass,Fail,"3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: NO EMPLOYEE HEALTH POLICY ON SITE AT THE TIME OF INSPECTION. INSTRUCTED TO OBTAIN AND MAINTAIN. PRIORITY FOUNDATION #7-38-010.  | 5. PROCEDURES F",41.808630431592775,-87.6736189301899,"(-87.6736189301899, 41.808630431592775)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2019-10-11 00:00:00"
2315793,"FREEHAND CHICAGO","CAFE INTEGRAL/ BROKEN SHAKER",2368421,Restaurant,"Risk 1 (High)","17-19 E OHIO ST",CHICAGO,IL,60611,10/11/2019,"Canvass Re-Inspection",Pass,NULL,41.89237249265396,-87.62732944447171,"(-87.62732944447171, 41.89237249265396)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2019-10-11 00:00:00"
2315654,"FOODA - 515 N STATE",FOODA,2664784,"Pop-Up Establishment Host-Tier II","Risk 2 (Medium)","515 N STATE ST",CHICAGO,IL,60654,10/10/2019,License,Pass,NULL,41.89141810118847,-87.62791475607904,"(-87.62791475607904, 41.89141810118847)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2019-10-10 00:00:00"
2315733,"BINA'S CAFE","BINA'S CAFE",2321181,Restaurant,"Risk 1 (High)","2407 W LUNT AVE",CHICAGO,IL,60645,10/10/2019,Canvass,"Out of Business",NULL,42.00853953880006,-87.69050051086757,"(-87.69050051086757, 42.00853953880006)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2019-10-10 00:00:00"
2315737,"ESTRELLA BLANCA NIGHT CLUB","ESTRELLA BLANCA NIGHT CLUB",24612,Restaurant,"Risk 1 (High)","3049 N CICERO AVE",CHICAGO,IL,60641,10/10/2019,Complaint,Fail,"3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: OBSERVED NO WRITTEN EMPLOYEE HEALTH POLICY ON THE PREMISES. MANAGEMENT INSTRUCTED TO PROVIDE A SIGNED EMPLOYEE HEALTH POLICY FOR EACH EMPLOYEE. P",41.93666807129704,-87.74665459887673,"(-87.74665459887673, 41.93666807129704)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2019-10-10 00:00:00"
2315698,"RAW BAR & GRILL",OUTPUT,19444,Restaurant,"Risk 1 (High)","3718-3720 N CLARK ST",CHICAGO,IL,60613,10/10/2019,Canvass,"No Entry",NULL,41.94953364110842,-87.6585612230964,"(-87.6585612230964, 41.94953364110842)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2019-10-10 00:00:00"
2315864,COOPER'S,COOPER'S,1301621,Restaurant,"Risk 1 (High)","1232 W BELMONT AVE",CHICAGO,IL,60657,10/09/2019,Canvass,"No Entry",NULL,41.93992587298262,-87.66025188109599,"(-87.66025188109599, 41.93992587298262)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2019-10-09 00:00:00"
2315470,"TRADER JOE'S #706","TRADER JOE'S  #706",2671047,"Grocery Store","Risk 2 (Medium)","1528 E 55TH ST",CHICAGO,IL,60615,10/08/2019,"License Re-Inspection",Pass,NULL,41.79530095908683,-87.58819708928063,"(-87.58819708928063, 41.79530095908683)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2019-10-08 00:00:00"
2315432,"KENWOOD OF LAKE VIEW","BROOKDALE LIVING",64391,Restaurant,"Risk 1 (High)","3121 N SHERIDAN RD",CHICAGO,IL,60657,10/04/2019,Canvass,"Out of Business",NULL,41.93840419420947,-87.63934305672306,"(-87.63934305672306, 41.93840419420947)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2019-10-04 00:00:00"
2315379,"KIDDIE KORRAL ACADEMY","KIDDIE KORRAL ACADEMY",2215939,"Children's Services Facility","Risk 1 (High)","5836-5838 W CHICAGO AVE",CHICAGO,IL,60651,10/04/2019,License,Pass,NULL,41.894872435106244,-87.77179591291225,"(-87.77179591291225, 41.894872435106244)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2019-10-04 00:00:00"
2315361,"VANILLE PATTISSERIE",VANILLE,2442830,Restaurant,"Risk 2 (Medium)","3243 N BROADWAY",CHICAGO,IL,60657,10/04/2019,Canvass,Fail,"1. PERSON IN CHARGE PRESENT, DEMONSTRATES KNOWLEDGE, AND PERFORMS DUTIES - Comments: PERSON IN CHARGE AT THE TIME OF INSPECTION DOES NOT HAVE AN ORIGINAL CITY OF CHICAGO SANITATION CERTIFICATE. PRIORITY FOUNDATION VIOLATION. NO CITATION ISSUED - | 2. CIT",41.94129418083914,-87.64429200618663,"(-87.64429200618663, 41.94129418083914)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2019-10-04 00:00:00"
2315348,"SHAKE SHACK","SHAKE SHACK",2659344,Restaurant,"Risk 2 (Medium)","316 W JACKSON BLVD",CHICAGO,IL,60606,10/03/2019,"License Re-Inspection",Pass,NULL,41.87820739827345,-87.63572044703741,"(-87.63572044703741, 41.87820739827345)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2019-10-03 00:00:00"
2315333,"SKY LAKE CHINESE KITCHEN","SKY LAKE CHINESE KITCHEN",1980111,Restaurant,"Risk 1 (High)","2 W 103RD ST",CHICAGO,IL,60628,10/03/2019,Canvass,"Out of Business",NULL,41.70727358161855,-87.62358592336454,"(-87.62358592336454, 41.70727358161855)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2019-10-03 00:00:00"
2315316,KIKKA,KIKKA,2464925,Restaurant,"Risk 1 (High)","5118 S LAKE PARK",CHICAGO,IL,60615,10/03/2019,Canvass,Pass,NULL,41.80182963116751,-87.5878260476961,"(-87.5878260476961, 41.80182963116751)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2019-10-03 00:00:00"
2313199,"SALVATION ARMY TEMPLE HEAD START","SALVATION ARMY TEMPLE HEAD START",2215678,"Daycare (2 - 6 Years)","Risk 1 (High)","1 N OGDEN AVE",CHICAGO,IL,60607,10/02/2019,Canvass,Pass,"16. FOOD-CONTACT SURFACES: CLEANED & SANITIZED - Comments: OBSERVED ICE BIN A LITTLE DIRTY. INSTRUCTED TO CLEAN AND MAINTAIN.",41.88143690693931,-87.66592135954576,"(-87.66592135954576, 41.88143690693931)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2019-10-02 00:00:00"
2313168,"HUARACHES Y QUESADILLAS DONA CHIO","HUARACHES Y QUESADILLAS DONA CHIO",2137188,Restaurant,"Risk 1 (High)","3119 W LAWRENCE AVE",CHICAGO,IL,60625,10/01/2019,"Canvass Re-Inspection","Pass w/ Conditions","3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: NO EMPLOYEES HEALTH POLICY.MUST PROVIDE AND MAINTAIN | 5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: NO CLEAN-UP OF V",41.96835849693988,-87.7068542288518,"(-87.7068542288518, 41.96835849693988)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2019-10-01 00:00:00"
2313172,"RAMEN TAKEYA","RAMEN TAKEYA",2308884,Restaurant,"Risk 1 (High)","819 W FULTON",CHICAGO,IL,60607,10/01/2019,Canvass,Pass,"41. WIPING CLOTHS: PROPERLY USED & STORED - Comments: OBSERVED USED WIPING CLOTHS LAYING ON TOP OF THE REACH IN COOLER, CUTTING BOARDS, AND IN THE 3-COMP SINK BEHIND THE BAR. INSTRUCTED THAT WHEN NOT IN USE, WIPING CLOTHS SHOULD BE STORED IN SANITIZER SO",41.886681234713045,-87.64835209199197,"(-87.64835209199197, 41.886681234713045)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2019-10-01 00:00:00"
2313194,"DEL TORO","DEL TORO",2608053,Restaurant,"Risk 1 (High)","2133-2139 S HALSTED ST",CHICAGO,IL,60608,10/01/2019,Canvass,"No Entry",NULL,41.85323373038085,-87.64636414528013,"(-87.64636414528013, 41.85323373038085)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2019-10-01 00:00:00"
2313092,"III FORKS","III FORKS",2506789,Restaurant,"Risk 1 (High)","180 N FIELD BLVD",CHICAGO,IL,60601,09/30/2019,Canvass,"No Entry",NULL,41.885504343975974,-87.6175507807259,"(-87.6175507807259, 41.885504343975974)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2019-09-30 00:00:00"
2313010,"DUNKIN DONUTS","DUNKIN DONUTS/BASKIN ROBBINS",2646922,Restaurant,"Risk 2 (Medium)","5130 N BROADWAY",CHICAGO,IL,60640,09/27/2019,"Complaint Re-Inspection",Pass,NULL,41.97552942425021,-87.65999237688355,"(-87.65999237688355, 41.97552942425021)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2019-09-27 00:00:00"
2315860,"HIGH NOON SALOON","HIGH NOON SALOON",1619366,Restaurant,"Risk 1 (High)","1560 N MILWAUKEE AVE",CHICAGO,IL,60622,09/27/2019,Canvass,"No Entry",NULL,41.9097737118627,-87.67674794453644,"(-87.67674794453644, 41.9097737118627)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2019-09-27 00:00:00"
2313026,BITE,BITE,51992,Restaurant,"Risk 1 (High)","1039 N WESTERN AVE",CHICAGO,IL,60622,09/27/2019,"Complaint Re-Inspection",Pass,NULL,41.90052793259093,-87.6868161338336,"(-87.6868161338336, 41.90052793259093)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2019-09-27 00:00:00"
2312953,"STARBUCKS RESERVE ROASTERY & TASTING ROOM","STARBUCKS RESERVE ROASTERY",2664936,Restaurant,"Risk 1 (High)","646 N MICHIGAN AVE",CHICAGO,IL,60611,09/26/2019,License,Pass,NULL,41.89397334746711,-87.62438151862536,"(-87.62438151862536, 41.89397334746711)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2019-09-26 00:00:00"
2312941,"AMERICAN EDUCARE","AMERICAN EDUCARE",2215607,"Children's Services Facility","Risk 1 (High)","3107 W DEVON AVE",CHICAGO,IL,60659,09/26/2019,Canvass,"Out of Business",NULL,41.997315763216925,-87.70725178686448,"(-87.70725178686448, 41.997315763216925)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2019-09-26 00:00:00"
2312935,"PREMIUM FOOD MART, INC.","PREMIUM FOOD MART, INC.",1817613,"Grocery Store","Risk 2 (Medium)","2432-2434 W 63RD ST",CHICAGO,IL,60629,09/26/2019,Canvass,Fail,"3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: OBSERVED NO EMPLOYEE HEALTH POLICY AVAILABLE. INSTRUCTED MANAGER TO PROVIDE IN A VERIFIABLE MANNER EMPLOYEE RESPONSIBILITY TO REPORT ANY ILLNESS ",41.77934936308415,-87.68492728907817,"(-87.68492728907817, 41.77934936308415)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2019-09-26 00:00:00"
